id,name,lat,lng
8417911,Vaill Island,43.6767,-70.155
8417941,Long Island,43.69,-70.17
8417948,Prince Point,43.7617,-70.1733
8417988,Great Diamond Island,43.67,-70.2
8417997,Cushing Island,43.645,-70.1983
8418001,Peak Island,43.655,-70.2
8418009,Cow Island,43.69,-70.19
8418015,Falmouth Foreside,43.7317,-70.205
8418031,Portland Head Light,43.6233,-70.2067
8418137,Presumpscot River Bridge,43.6867,-70.2467
8418150,PORTLAND,43.65805555555556,-70.24416666666667
8418175,Back Cove,43.6767,-70.255
8418268,Fore River,43.6417,-70.285
8418445,"Pine Point, Scarborough River",43.545,-70.3333
8418557,Old Orchard Beach,43.5167,-70.3667
8418606,"Camp Ellis, Saco River Entrance",43.4617,-70.3817
8418772,Cape Porpoise,43.3667,-70.4317
8418828,"Biddeford, Saco River",43.4917,-70.4467
8418911,Kennebunkport,43.3583,-70.4767
8419317,"Wells, Webhannet River",43.32,-70.56330555555556
8419399,Cape Neddick,43.1667,-70.5933
8419518,York Harbor,43.1317,-70.6417
8419528,"Fort Point, York Harbor",43.13,-70.6383
8419590,"Seapoint, Cutts Island",43.085,-70.6617
8419688,Gerrish Island,43.0667,-70.6967
8419807,Kittery Point,43.0817,-70.7033
8419870,Seavey Island,43.08,-70.74169444444445
8419997,Salmon Falls River,43.1917,-70.825
8420411,"Dover, Cocheco River",43.1983,-70.8683
8421897,Dover Point,43.1217,-70.8333
8422687,Squamscott River RR. Bridge,43.0533,-70.9133
8423635,Atlantic Heights,43.09,-70.7633
8423745,Portsmouth,43.0783,-70.7517
8423898,Fort Point,43.071388244628906,-70.71055603027344
8424601,Jaffrey Point,43.0567,-70.7133
8427031,"Gosport Harbor, Isles of Shoals",42.9783,-70.615
8429489,Hampton Harbor,42.895,-70.8167
8440273,Salisbury Point,42.8383,-70.9083
8440369,Merrimacport,42.825,-70.9883
8440452,"Plum Island, Merrimack River Entrance",42.8167,-70.82
8440466,Newburyport,42.815,-70.8733
8440889,Riverside,42.7633,-71.0767
8441241,Plum Island Sound (south end),42.71013888888889,-70.78861111111111
8441551,Rockport,42.6583,-70.615
8441571,"Annisquam, Lobster Cove",42.655,-70.6767
8441771,Essex,42.6317,-70.7767
8441841,Gloucester Harbor,42.61,-70.66
8442645,"Salem, Salem Harbor",42.5233,-70.8767
8443187,"Lynn, Lynn Harbor",42.4583,-70.9433
8443662,"Amelia Earhart Dam, Mystic River",42.395,-71.0767
8443725,"Chelsea St. Bridge, Chelsea River",42.3867,-71.0233
8443838,"Charlestown, Charles River entrance",42.3717,-71.055
8443970,BOSTON,42.354801177978516,-71.05339813232422
8444012,Deer Island (south end),42.3483,-70.96
8444162,Boston Light,42.3283,-70.8917
8444312,Moon Head,42.3083,-70.9917
8444351,Hull,42.3033,-70.92
8444488,"Neponset, Neponset River",42.285,-71.04
8444525,"Nut Island, Quincy Bay",42.28,-70.9533
8444601,"Nantasket Beach, Weir River",42.27,-70.86
8444662,"Crow Point, Hingham Harbor entrance",42.2617,-70.8933
8444762,Cohasset Harbor (White Head),42.2483,-70.785
8444775,Hingham,42.2467,-70.885
8444788,Weymouth Fore River Bridge,42.2483,-70.9667
8445138,"Scituate, Scituate Harbor",42.2017,-70.7267
8445425,"Damons Point, North River",42.16,-70.7333
8446009,"Brant Rock, Green Harbor River",42.0833,-70.6467
8446121,Provincetown,42.04959166666666,-70.18215833333333
8446166,"Duxbury, Duxbury Harbor",42.0383,-70.67
8446493,Plymouth,41.96,-70.6617
8446613,Wellfleet,41.93,-70.0417
8447173,"Cape Cod Canal, Sagamore",41.775,-70.535
8447180,"Sandwich Marina, Cape Cod Canal, east entrance",41.7717,-70.5067
8447191,"Cape Cod Canal, Bournedale",41.77,-70.5617
8447241,"Sesuit Harbor, East Dennis",41.7517,-70.155
8447259,"Cape Cod Canal, Bourne Bridge",41.745,-70.5933
8447270,"Cape Cod Canal, RR. bridge",41.7417,-70.6167
8447277,"Onset Beach, Onset Bay",41.7417,-70.6583
8447281,"Steep Brook, Taunton River",41.74,-71.1317
8447291,Pleasant Bay,41.7367,-69.9817
8447295,Gray Gables,41.735,-70.6233
8447335,"Barnstable Harbor, Beach Point",41.7217,-70.285
8447355,Monument Beach,41.715,-70.6167
8447368,Great Hill,41.7117,-70.715
8447385,"Marion, Sippican Harbor",41.705,-70.7617
8447386,"Fall River, Massachusetts",41.70430555555556,-71.16411111111111
8447416,Piney Point,41.695,-70.72
8447435,"Chatham Harbor, Aunt Lydias Cove",41.6880556,-69.9508333
8447436,"Georges Shoal, Texas Tower",41.6883,-67.76
8447495,Saquatucket Harbor,41.6683,-70.0567
8447504,"South Yarmouth, Bass River",41.665,-70.1833
8447505,"Chatham, Stage Harbor",41.6667,-69.9667
8447506,Wychmere Harbor,41.665,-70.065
8447525,Dennisport,41.6583,-70.115
8447531,"Mattapoisett, Mattapoisett Harbor",41.6567,-70.8133
8447584,New Bedford,41.64,-70.9183
8447605,Hyannis Port,41.6317,-70.3
8447675,Cotuit Highlands,41.6083,-70.4367
8447685,"Chappaquoit Point, West Falmouth Harbor",41.605,-70.6517
8447712,Clarks Point,41.5933,-70.9
8447742,"Poponesset Island, Poponesset Bay",41.5867,-70.4633
8447791,"Hix Bridge, East Branch",41.57,-71.0733
8447842,Round Hill Point,41.5383,-70.9283
8447865,Falmouth Heights,41.545,-70.5933
8447930,OCEANOGRAPHIC INSTITUTION,41.52361297607422,-70.67111206054688
8447939,Little Harbor,41.52,-70.665
8447941,Uncatena Island (south side),41.52,-70.7083
8447975,Westport Harbor,41.5083,-71.0933
8448157,"VINEYARD HAVEN, VINEYARD HVN HBR",41.4583,-70.6
8448208,Oak Bluffs,41.4583,-70.555
8448248,Penikese Island,41.45,-70.9217
8448251,"Quicks Hole, North side",41.4483,-70.8567
8448325,Cedar Tree Neck,41.435,-70.6967
8448376,Cuttyhunk,41.425,-70.9167
8448558,Edgartown,41.3883,-70.5117
8448566,Great Point,41.3867,-70.0467
8448683,"Wasque Point, Chappaquiddick Island",41.3633,-70.45
8448725,"Menemsha Harbor, MA",41.35444444444445,-70.76783333333333
8448733,Gay Head,41.3533,-70.83
8448817,"Muskeget Island, north side",41.3367,-70.305
8448875,Martha's Vineyard GPS Buoy,41.32622222222222,-70.59033333333333
8448942,Squibnocket Point,41.3117,-70.7683
8449062,Eel Point,41.2917,-70.2083
8449130,NANTUCKET,41.2852783203125,-70.09638977050781
8449287,Nomans Land,41.2617,-70.8183
8450768,Sakonnet,41.465,-71.1933
8450898,"North End, Bay Oil pier",41.6517,-71.21
8450948,Anthony Point,41.6383,-71.2117
8450954,Nannaquaket Neck,41.6183,-71.2033
8451301,The Glen,41.5583,-71.2367
8451351,"Sachuest, Flint Point",41.4867,-71.2383
8451552,Bristol Ferry,41.6367,-71.255
8451929,"Bristol, Bristol Harbor",41.6683,-71.28
8452154,Bristol Highlands,41.69670104980469,-71.29329681396484
8452555,"Prudence Island, (south end)",41.58,-71.3217
8452660,NEWPORT,41.505,-71.3267
8452944,Conimicut Light,41.71666666666667,-71.34333333333333
8453033,"Bay Spring, Bullock Cove",41.7517,-71.3517
8453201,Castle Hill,41.4633,-71.3617
8453433,"Rumford, Seekonk River",41.84,-71.3733
8453465,Conanicut Point,41.5733,-71.3717
8453611,"Pawtucket, Seekonk River",41.8683,-71.38
8453742,"West Jamestown, Dutch Island Harbor",41.4967,-71.3867
8453767,"Pawtuxet, Pawtuxet Cove",41.7617,-71.3883
8453999,Beavertail Point,41.4517,-71.4017
8454000,"Providence, State Pier no.1",41.807098388671875,-71.40119934082031
8454049,Quonset Point,41.5868,-71.411
8454341,"Watson Pier, Boston Neck",41.46,-71.4283
8454538,Wickford,41.5717,-71.445
8454578,East Greenwich,41.665000915527344,-71.44499969482422
8454658,Narragansett Pier,41.4217,-71.455
8455083,"Point Judith, Harbor of Refuge",41.3633,-71.49
8455137,KICKAMUIT RIVER,41.707801818847656,-71.24169921875
8455189,"Westerly, Pawcatuck River",41.3817,-71.8317
8458022,"Weekapaug Point, Block Island Sound",41.3283,-71.7617
8458694,Watch Hill Point,41.305,-71.86
8459338,Block Island (Old Harbor),41.1733,-71.5567
8459681,"Southwest Point, Block Island",41.1633,-71.61
8460751,"WEST MYSTIC, MYSTIC RIVER",41.343299865722656,-71.9749984741211
8461392,Norwich,41.5233,-72.0783
8461467,Yale boathouse,41.43,-72.0933
8461490,"NEW LONDON, State Pier",41.36140060424805,-72.08999633789062
8461925,"Niantic, Niantic River",41.325,-72.1867
8462723,Saybrook Jetty,41.2633,-72.3433
8462752,Saybrook Point,41.2833,-72.35
8462764,"Lyme, highway bridge",41.3217,-72.35
8462925,Essex,41.3483,-72.385
8463155,Hadlyme,41.42,-72.4283
8463348,Tylerville,41.4517,-72.465
8463409,"Westbrook, Duck Island Roads",41.2733,-72.475
8463582,Haddam,41.4817,-72.5067
8463701,Clinton Harbor,41.2683,-72.5317
8463827,Maromas,41.5417,-72.5517
8463836,Higganum Creek,41.5033,-72.5533
8464041,Madison,41.27,-72.59
8464255,Rocky Hill,41.6633,-72.63
8464336,Middletown,41.56,-72.645
8464418,South Hartford,41.755,-72.6583
8464445,Guilford Harbor,41.2717,-72.6667
8464464,Hartford,41.77,-72.6683
8464687,Sachem Head,41.245,-72.7083
8465233,"Branford, Branford River",41.2617,-72.8183
8465692,"Lighthouse Point, New Haven Harbor",41.2517,-72.905
8465705,"New Haven Harbor, New Haven Reach",41.2833,-72.9083
8466375,Gulf Beach,41.205,-73.0417
8466442,Milford Harbor,41.2183,-73.055
8466573,Shelton,41.3017,-73.0717
8466664,Long Hill,41.275,-73.0883
8466791,Sniffens Point,41.1867,-73.1133
8466797,"Stratford, I-95 bridge",41.2033,-73.1117
8467150,BRIDGEPORT,41.173301696777344,-73.18170166015625
8467373,Black Rock Harbor,41.1567,-73.2133
8467726,"Southport, Southport Harbor",41.1333,-73.2833
8468191,"SAUGATUCK, SAUGATUCK RIVER",41.119998931884766,-73.36830139160156
8468448,South Norwalk,41.0967,-73.415
8468609,"Rowayton, Fivemile River",41.065,-73.445
8468799,Long Neck Point,41.0383,-73.48
8469198,Stamford,41.0383,-73.5467
8469549,Cos Cob Harbor,41.0167,-73.5967
8510448,Lake Montauk,41.0733,-71.935
8510502,Montauk Harbor entrance,41.075,-71.9367
8510560,"MONTAUK, FORT POND BAY",41.0483333,-71.9594444
8510719,"Silver Eel Pond, Fishers Island, N.Y.",41.2567,-72.03
8510884,Little Gull Island,41.2067,-72.1017
8511171,"Threemile Harbor entrance, Gardiners Bay",41.035,-72.19
8511236,"Plum Gut Harbor, Plum Island",41.1717,-72.205
8511629,Sag Harbor,41.0033,-72.2967
8511671,Orient,41.1367,-72.3067
8511779,Noyack Bay,40.995,-72.3317
8511907,Greenport,41.101,-72.36116666666666
8512053,Hashamomuck Beach,41.095,-72.3983
8512114,Southold,41.06,-72.4133
8512328,New Suffolk,40.9917,-72.4717
8512354,Shinnecock Inlet (ocean),40.8367,-72.48
8512451,Ponquoque Point,40.85,-72.5033
8512668,Mattituck Inlet,41.015,-72.5617
8512671,Shinnecock Bay entrance,40.82,-72.5617
8512735,South Jamesport,40.935,-72.5817
8512769,"Shinnecock Yacht Club, Penniman Creek",40.81855555555556,-72.58661111111111
8512987,Northville,40.9817,-72.645
8513388,Moriches Coast Guard Station,40.7867,-72.75
8513398,Moriches Inlet,40.76441666666667,-72.75597222222223
8513825,"Smith Point Bridge, Narrow Bay",40.7383,-72.8683
8514322,Patchogue,40.75,-73.0
8514421,Mount Sinai Harbor,40.9633,-73.04
8514422,Cedar Beach,40.965,-73.0433
8514560,Port Jefferson,40.95000076293945,-73.07669830322266
8514594,Port Jefferson Harbor entrance,40.9717,-73.0917
8514779,Seaview Ferry Dock,40.64925,-73.15061111111112
8514783,"Great River, Connetquot River",40.7233,-73.1517
8514961,West Fire Island,40.6567,-73.205
8515014,Fire Island Light,40.635,-73.22
8515102,"Bay Shore, Watchogue Creek Entrance",40.7167,-73.24
8515186,Fire Island Coast Guard Station,40.6267,-73.26
8515228,"Democrat Point, Fire Island Inlet",40.6333,-73.2933
8515336,Oak Beach,40.64,-73.295
8515421,Babylon,40.685,-73.315
8515586,"Northport, Northport Bay",40.9,-73.3533
8515764,Gilgo Heading,40.62,-73.395
8515786,Eatons Neck Point,40.9533,-73.4
8515864,Amityville,40.655,-73.4183
8515921,"Lloyd Harbor, Huntington Bay",40.91,-73.4317
8516055,"Biltmore Shores, South Oyster Bay",40.6667,-73.4683
8516061,Cold Spring Harbor,40.8733,-73.47
8516155,Green Island,40.6233,-73.5017
8516201,Oyster Bay Harbor,40.8667,-73.5167
8516211,"Bellmore, Bellmore Creek",40.6633,-73.52
8516221,Cuba Island,40.62,-73.5233
8516225,Deep Creek Meadow,40.6033,-73.525
8516299,Bayville Bridge,40.9033,-73.55
8516315,Neds Creek,40.6233,-73.555
8516385,Jones Inlet (Point Lookout),40.5867,-73.5783
8516402,"Point Lookout (marina), Jones Inlet",40.59388888888889,-73.58397222222223
8516411,"Freeport, Baldwin Bay",40.6333,-73.5867
8516501,"Baldwin, Parsonage Cove, Hempstead Bay",40.6333,-73.6167
8516601,Long Beach (Inside),40.6,-73.65
8516607,"Harry Tappen Marina, Hempstead Harbor",40.83461111111111,-73.65241666666667
8516614,"Glen Cove, Hempstead Harbor",40.8633,-73.655
8516661,"Bay Park, Hewlett Bay",40.63,-73.67
8516663,"Long Beach, Bridgewater Yacht Club, New York",40.59633333333333,-73.65508333333334
8516745,"Woodmere, Brosewere Bay",40.62,-73.6983
8516761,"Port Washington, Manhasset Bay",40.8317,-73.7033
8516881,"East Rockaway Inlet, Atlantic Beach",40.595,-73.7433
8516891,"Norton Point, Head of Bay",40.635,-73.7467
8516925,Motts Basin,40.6167,-73.7583
8516945,KINGS POINT,40.81030555555556,-73.765
8516990,Willets Point,40.7933,-73.7817
8516999,J.F.K. International Airport,40.6233,-73.7833
8517125,Whitestone,40.7983,-73.8133
8517137,Beach Channel (bridge),40.5883,-73.82
8517201,"North Channel Bridge, Grassy Bay",40.645,-73.8367
8517251,"Worlds Fair Marina, Flushing Bay",40.761,-73.85036111111111
8517276,"College Point, Flushing Bay",40.7833,-73.8567
8517381,Canarsie,40.63,-73.885
8517394,"Barren Island, Rockaway Inlet",40.5783,-73.8883
8517401,"Hell Gate, Wards Island",40.7867,-73.9217
8517519,Mill Basin,40.6083,-73.9217
8517531,Plumb Beach Channel,40.585,-73.925
8517673,"Hunters Point, Newtown Creek",40.74,-73.9617
8517732,"Wallabout Bay, Brooklyn Navy Yard",40.7067,-73.975
8517741,Coney Island,40.57,-73.9833
8517756,"Kingsborough, Sheepshead Bay",40.581199645996094,-73.93379974365234
8517811,"Norton Point, Gravesend Bay",40.59,-73.9983
8517847,Brooklyn Bridge,40.7033,-73.995
8517921,Gowanus Bay,40.665,-74.0133
8517942,"Fort Hamilton, The Narrows",40.6083,-74.035
8518091,Rye Beach,40.9617,-73.6717
8518490,New Rochelle,40.8933,-73.7817
8518526,"Throgs Neck, Fort Schuyler",40.805,-73.795
8518621,Hunts Point,40.8,-73.8733
8518635,North Brother Island,40.7983,-73.8983
8518639,Port Morris (Stony Point),40.8017,-73.9067
8518643,"Harlem River, Randalls Island",40.8,-73.9283
8518668,"Horns Hook, East 90th Street",40.7767,-73.9417
8518687,Queensboro Bridge,40.7583,-73.9583
8518695,"East 41st Street, New York City",40.7467,-73.9683
8518699,Williamsburg Bridge,40.7117,-73.9683
8518750,NEW YORK (The Battery),40.7005556,-74.0141667
8518902,"Dyckman Street, Ferry Slip",40.8683,-73.9333
8518903,"Spuyten Duyvil Creek ent., N.Y.",40.8783,-73.925
8518905,"Riverdale, N.Y.",40.9033,-73.9167
8518919,Tarrytown,41.0783,-73.87
8518924,Haverstraw,41.2183,-73.9633
8518934,"Beacon, Flushkill",41.5,-73.9833
8518935,Newburgh,41.5,-74.0067
8518939,New Hamburg,41.5833,-73.95
8518945,Poughkeepsie,41.7,-73.9333
8518949,Peekskill,41.2883,-73.9317
8518951,Hyde Park,41.7833,-73.95
8518962,"TURKEY POINT, HUDSON RIVER",42.01390075683594,-73.93920135498047
8518964,Tivoli,42.0583,-73.9167
8518974,Hudson,42.25,-73.8
8518989,Castleton,42.5333,-73.7667
8518993,Kingston,41.9183,-73.9833
8518995,ALBANY,42.65,-73.7467
8519024,"Fort Wadsworth, The Narrows",40.6067,-74.055
8519050,USCG Station NY,40.612,-74.0598611111111
8519112,"St. George, Staten Island",40.6433,-74.0733
8519200,"Port Ivory, Howland Hook, N.Y.",40.645,-74.18
8519436,Great Kills Harbor,40.5433,-74.14
8519483,"BAYONNE BRIDGE, STATEN ISLAND",40.63669444444444,-74.14169444444444
8519726,Princes Bay,40.5117,-74.2
8519789,"Rossville, N.Y.",40.5567,-74.2233
8530095,"Alpine, N.J.",40.945,-73.9183
8530186,New Millford,40.935,-74.03
8530278,Hackensack,40.88,-74.04
8530398,Ridgefield Park,40.85,-74.03
8530403,East Rutherford,40.8467,-74.12
8530505,"Edgewater, N.J.",40.8133,-73.9783
8530528,"Carlstadt, Garretts Reach",40.8067,-74.06
8530531,"North Secaucus, Garretts Reach",40.805,-74.0533
8530586,"Fish Creek, Berrys Creek",40.7933,-74.0917
8530591,Belleville,40.7867,-74.1467
8530645,"Weehawken, Union City, N.J.",40.765,-74.0183
8530696,Amtrak RR. swing bridge,40.7517,-74.0967
8530743,Point No Point,40.7317,-74.1167
8530772,Kearny Point,40.7283,-74.1033
8530882,Port Elizabeth,40.6733,-74.14
8530884,Port Newark Terminal,40.69,-74.1333
8530985,Constable Hook,40.655,-74.085
8531077,"Rahway River, RR. Bridge",40.5983,-74.2317
8531095,Carteret,40.5867,-74.21
8531142,"Port Reading, Arthur Kill",40.55500030517578,-74.24500274658203
8531156,"Woodbridge Creek, 0.8 n.mi. above entrance",40.545,-74.265
8531223,"Cheesequake Creek, Garden State Parkway",40.4533,-74.2733
8531232,South Amboy,40.4917,-74.2817
8531262,Keasbey,40.50830078125,-74.31169891357422
8531369,"Old Bridge, South River",40.41669845581055,-74.36329650878906
8531390,Sayreville,40.47829818725586,-74.35669708251953
8531463,New Brunswick,40.48830032348633,-74.43499755859375
8531526,"Matawan Creek, Route 35 bridge",40.4333,-74.2183
8531545,Keyport,40.44,-74.1983
8531592,Waackaack Creek,40.4483,-74.1433
8531662,Atlantic Highlands,40.4183,-74.035
8531680,SANDY HOOK (Fort Hancock),40.4669444,-74.0094444
8531712,"Highlands, Route 36 bridge",40.3967,-73.9817
8531753,"Oceanic Bridge, Navesink River",40.3767,-74.015
8531804,Sea Bright,40.365,-73.975
8531833,"Red Bank, Navesink River",40.355,-74.065
8531925,"Gooseneck Point, bridge",40.3267,-74.0167
8531942,Long Branch Reach,40.325,-73.9967
8531991,Long Branch (fishing pier),40.3033,-73.9767
8532322,Shark River Hills,40.1917,-74.0383
8532337,"Belmar, Atlantic Ocean",40.185,-74.0083
8532339,"Shark River Island, fixed RR. bridge",40.1867,-74.0267
8532371,New Bedford,40.1783,-74.0467
8532585,"Brielle, Route 35 bridge",40.105,-74.055
8532591,"Manasquan Inlet, USCG Station",40.1017,-74.035
8532611,Riviera Beach,40.0967,-74.0867
8532703,Forge Pond,40.065,-74.135
8532715,Beaverdam Creek entrance,40.0617,-74.0617
8532716,"Beaverdam Creek, inside",40.0617,-74.0733
8532721,Tall Pines Camp,40.0583,-74.1167
8532786,Mantoloking,40.0367,-74.0533
8532835,"Kettle Creek, Green Island",40.0133,-74.1133
8532885,Ocean Beach,39.9883,-74.0683
8532921,"Silver Bay, Silver Bay Marina",39.9967,-74.1483
8533005,Goose Creek entrance,39.9633,-74.115
8533051,"Toms River (town), Toms River",39.95000076293945,-74.19830322265625
8533055,Coates Point,39.9483,-74.115
8533071,"Seaside Heights, ocean",39.9433,-74.035
8533135,Seaside Park,39.9217,-74.0833
8533141,Barnegat Pier,39.9183,-74.11
8533185,Sloop Creek,39.905,-74.1333
8533295,Cedar Creek,39.87,-74.155
8533345,Island Beach,39.8517,-74.0883
8533365,Stouts Creek,39.845,-74.1517
8533391,Forked River,39.825,-74.1733
8533465,Oyster Creek,39.8083,-74.1883
8533535,"Island Beach, Sedge Islands",39.7883,-74.0983
8533541,Waretown,39.7917,-74.1817
8533615,"Barnegat Inlet, USCG Station",39.7617,-74.1117
8533631,High Bar,39.7567,-74.1283
8533665,Double Creek,39.745,-74.2017
8533738,Loveladies Harbor,39.725,-74.1367
8533780,Flat Creek,39.7067,-74.1917
8533862,North Beach,39.675,-74.16
